
به فراموشی سپردن	به فراموشی میسپردم	V;1;SG;PST;IPFV;COL
به فراموشی سپردن	به فراموشی میسپردین	V;2;PL;PST;IPFV;COL
به فراموشی سپردن	به فراموشی میسپردن	V;3;PL;PST;IPFV;COL
به فراموشی سپردن	به فراموشی میسپردند	V;3;PL;PST;IPFV
به فراموشی سپردن	داری به فراموشی میسپاری	V;2;SG;PRS;PROG
به فراموشی سپردن	داری به فراموشی میسپاری	V;2;SG;PRS;PROG;COL
به فراموشی سپردن	دارید به فراموشی میسپارید	V;2;PL;PRS;PROG
به فراموشی سپردن	دارد به فراموشی میسپارد	V;3;SG;PRS;PROG
به فراموشی سپردن	داریم به فراموشی میسپاریم	V;1;PL;PRS;PROG
به فراموشی سپردن	داریم به فراموشی میسپاریم	V;1;PL;PRS;PROG;COL
به فراموشی سپردن	دارم به فراموشی میسپارم	V;1;SG;PRS;PROG
به فراموشی سپردن	دارم به فراموشی میسپارم	V;1;SG;PRS;PROG;COL
به فراموشی سپردن	دارین به فراموشی میسپارین	V;2;PL;PRS;PROG;COL
به فراموشی سپردن	دارن به فراموشی میسپارن	V;3;PL;PRS;PROG;COL
به فراموشی سپردن	دارند به فراموشی میسپارند	V;3;PL;PRS;PROG
به فراموشی سپردن	داره به فراموشی میسپاره	V;3;SG;PRS;PROG;COL
به فراموشی سپردن	داشتی به فراموشی میسپردی	V;2;SG;PST;PROG
به فراموشی سپردن	داشتی به فراموشی میسپردی	V;2;SG;PST;PROG;COL
به فراموشی سپردن	داشت به فراموشی میسپرد	V;3;SG;PST;PROG
به فراموشی سپردن	داشت به فراموشی میسپرد	V;3;SG;PST;PROG;COL
به فراموشی سپردن	داشتید به فراموشی میسپردید	V;2;PL;PST;PROG
به فراموشی سپردن	داشتیم به فراموشی میسپردیم	V;1;PL;PST;PROG
به فراموشی سپردن	داشتیم به فراموشی میسپردیم	V;1;PL;PST;PROG;COL
به فراموشی سپردن	داشتم به فراموشی میسپردم	V;1;SG;PST;PROG
به فراموشی سپردن	داشتم به فراموشی میسپردم	V;1;SG;PST;PROG;COL
به فراموشی سپردن	داشتین به فراموشی میسپردین	V;2;PL;PST;PROG;COL
به فراموشی سپردن	داشتن به فراموشی میسپردن	V;3;PL;PST;PROG;COL
به فراموشی سپردن	داشتند به فراموشی میسپردند	V;3;PL;PST;PROG
به کار بردن	ببه کار بر	V;2;SG;IMP
به کار بردن	ببه کار بر	V;2;SG;IMP;COL
به کار بردن	ببه کار بری	V;2;SG;SBJV;PRS
به کار بردن	ببه کار بری	V;2;SG;SBJV;PRS;COL
به کار بردن	ببه کار برید	V;2;PL;IMP
به کار بردن	ببه کار برید	V;2;PL;SBJV;PRS
به کار بردن	ببه کار برد	V;3;SG;SBJV;PRS
به کار بردن	ببه کار بریم	V;1;PL;SBJV;PRS
به کار بردن	ببه کار بریم	V;1;PL;SBJV;PRS;COL
به کار بردن	ببه کار برم	V;1;SG;SBJV;PRS
به کار بردن	ببه کار برم	V;1;SG;SBJV;PRS;COL
به کار بردن	ببه کار برین	V;2;PL;IMP;COL
به کار بردن	ببه کار برین	V;2;PL;SBJV;PRS;COL
به کار بردن	ببه کار برن	V;3;PL;SBJV;PRS;COL
به کار بردن	ببه کار برند	V;3;PL;SBJV;PRS
به کار بردن	ببه کار بره	V;3;SG;SBJV;PRS;COL
به کار بردن	به کار بری	V;2;SG;PFV
به کار بردن	به کار بری	V;2;SG;PFV;COL
به کار بردن	به کار برید	V;2;PL;PFV
به کار بردن	به کار بردی	V;2;SG;PST
به کار بردن	به کار بردی	V;2;SG;PST;COL
به کار بردن	به کار برد	V;3;SG;PFV
به کار بردن	به کار برد	V;3;SG;PST
به کار بردن	به کار برد	V;3;SG;PST;COL
به کار بردن	به کار بردید	V;2;PL;PST
به کار بردن	به کار بردیم	V;1;PL;PST
به کار بردن	به کار بردیم	V;1;PL;PST;COL
به کار بردن	به کار بردم	V;1;SG;PST
به کار بردن	به کار بردم	V;1;SG;PST;COL
به کار بردن	به کار بردین	V;2;PL;PST;COL
به کار بردن	به کار بردن	V;3;PL;PST;COL
به کار بردن	به کار بردن	V;NFIN
به کار بردن	به کار بردن	V;NFIN;COL
به کار بردن	به کار بردند	V;3;PL;PST
به کار بردن	به کار برده	V;3;SG;PRS;PRF;COL
به کار بردن	به کار برده	V;V.PTCP;PST
به کار بردن	به کار برده	V;V.PTCP;PST;COL
به کار بردن	به کار بردهای	V;2;SG;PRS;PRF
به کار بردن	به کار بردهای	V;2;SG;PRS;PRF;COL
به کار بردن	به کار بردهاید	V;2;PL;PRS;PRF
به کار بردن	به کار برده است	V;3;SG;PRS;PRF
به کار بردن	به کار بردهایم	V;1;PL;PRS;PRF
به کار بردن	به کار بردهایم	V;1;PL;PRS;PRF;COL
به کار بردن	به کار بردهام	V;1;SG;PRS;PRF
به کار بردن	به کار بردهام	V;1;SG;PRS;PRF;COL
به کار بردن	به کار بردهاین	V;2;PL;PRS;PRF;COL
به کار بردن	به کار بردهان	V;3;PL;PRS;PRF;COL
به کار بردن	به کار بردهاند	V;3;PL;PRS;PRF
به کار بردن	به کار برده باشی	V;2;SG;SBJV;PST
به کار بردن	به کار برده باشی	V;2;SG;SBJV;PST;COL
به کار بردن	به کار برده باشید	V;2;PL;SBJV;PST
به کار بردن	به کار برده باشد	V;3;SG;SBJV;PST
به کار بردن	به کار برده باشیم	V;1;PL;SBJV;PST
به کار بردن	به کار برده باشیم	V;1;PL;SBJV;PST;COL
به کار بردن	به کار برده باشم	V;1;SG;SBJV;PST
به کار بردن	به کار برده باشم	V;1;SG;SBJV;PST;COL
به کار بردن	به کار برده باشین	V;2;PL;SBJV;PST;COL
به کار بردن	به کار برده باشن	V;3;PL;SBJV;PST;COL
به کار بردن	به کار برده باشند	V;3;PL;SBJV;PST
به کار بردن	به کار برده باشه	V;3;SG;SBJV;PST;COL
به کار بردن	به کار برده بودی	V;2;SG;PST;PRF
به کار بردن	به کار برده بودی	V;2;SG;PST;PRF;COL
به کار بردن	به کار برده بود	V;3;SG;PST;PRF
به کار بردن	به کار برده بود	V;3;SG;PST;PRF;COL
به کار بردن	به کار برده بودید	V;2;PL;PST;PRF
به کار بردن	به کار برده بودیم	V;1;PL;PST;PRF
به کار بردن	به کار برده بودیم	V;1;PL;PST;PRF;COL
به کار بردن	به کار برده بودم	V;1;SG;PST;PRF
به کار بردن	به کار برده بودم	V;1;SG;PST;PRF;COL
به کار بردن	به کار برده بودین	V;2;PL;PST;PRF;COL
به کار بردن	به کار برده بودن	V;3;PL;PST;PRF;COL
به کار بردن	به کار برده بودند	V;3;PL;PST;PRF
به کار بردن	به کار بریم	V;1;PL;PFV
به کار بردن	به کار بریم	V;1;PL;PFV;COL
به کار بردن	به کار برم	V;1;SG;PFV
به کار بردن	به کار برم	V;1;SG;PFV;COL
به کار بردن	به کار برین	V;2;PL;PFV;COL
به کار بردن	به کار برن	V;3;PL;PFV;COL
به کار بردن	به کار برند	V;3;PL;PFV
به کار بردن	به کار برنده	V;V.PTCP;PRS
به کار بردن	به کار برنده	V;V.PTCP;PRS;COL
به کار بردن	به کار بره	V;3;SG;PFV;COL
به کار بردن	خواهی به کار برد	V;2;SG;FUT
به کار بردن	خواهید به کار برد	V;2;PL;FUT
به کار بردن	خواهد به کار برد	V;3;SG;FUT
به کار بردن	خواهیم به کار برد	V;1;PL;FUT
به کار بردن	خواهم به کار برد	V;1;SG;FUT
به کار بردن	خواهند به کار برد	V;3;PL;FUT
به کار بردن	دارید میبه کار برید	V;2;PL;PRS;PROG
به کار بردن	دارد میبه کار برد	V;3;SG;PRS;PROG
به کار بردن	داری میبه کار بری	V;2;SG;PRS;PROG
به کار بردن	داری میبه کار بری	V;2;SG;PRS;PROG;COL
به کار بردن	داریم میبه کار بریم	V;1;PL;PRS;PROG
به کار بردن	داریم میبه کار بریم	V;1;PL;PRS;PROG;COL
به کار بردن	دارم میبه کار برم	V;1;SG;PRS;PROG
به کار بردن	دارم میبه کار برم	V;1;SG;PRS;PROG;COL
به کار بردن	دارند میبه کار برند	V;3;PL;PRS;PROG
به کار بردن	دارین میبه کار برین	V;2;PL;PRS;PROG;COL
به کار بردن	دارن میبه کار برن	V;3;PL;PRS;PROG;COL
به کار بردن	داره میبه کار بره	V;3;SG;PRS;PROG;COL
به کار بردن	داشتید میبه کار بردید	V;2;PL;PST;PROG
به کار بردن	داشتی میبه کار بردی	V;2;SG;PST;PROG
به کار بردن	داشتی میبه کار بردی	V;2;SG;PST;PROG;COL
به کار بردن	داشت میبه کار برد	V;3;SG;PST;PROG
به کار بردن	داشت میبه کار برد	V;3;SG;PST;PROG;COL
به کار بردن	داشتیم میبه کار بردیم	V;1;PL;PST;PROG
به کار بردن	داشتیم میبه کار بردیم	V;1;PL;PST;PROG;COL
به کار بردن	داشتم میبه کار بردم	V;1;SG;PST;PROG
به کار بردن	داشتم میبه کار بردم	V;1;SG;PST;PROG;COL
به کار بردن	داشتند میبه کار بردند	V;3;PL;PST;PROG
به کار بردن	داشتین میبه کار بردین	V;2;PL;PST;PROG;COL
به کار بردن	داشتن میبه کار بردن	V;3;PL;PST;PROG;COL
به کار بردن	میبه کار بری	V;2;SG;PRS;IPFV
به کار بردن	میبه کار بری	V;2;SG;PRS;IPFV;COL
به کار بردن	میبه کار برید	V;2;PL;PRS;IPFV
به کار بردن	میبه کار بردی	V;2;SG;PST;IPFV
به کار بردن	میبه کار بردی	V;2;SG;PST;IPFV;COL
به کار بردن	میبه کار برد	V;3;SG;PRS;IPFV
به کار بردن	میبه کار برد	V;3;SG;PST;IPFV
به کار بردن	میبه کار برد	V;3;SG;PST;IPFV;COL
به کار بردن	میبه کار بردید	V;2;PL;PST;IPFV
به کار بردن	میبه کار بردیم	V;1;PL;PST;IPFV
به کار بردن	میبه کار بردیم	V;1;PL;PST;IPFV;COL
به کار بردن	میبه کار بردم	V;1;SG;PST;IPFV
به کار بردن	میبه کار بردم	V;1;SG;PST;IPFV;COL
به کار بردن	میبه کار بردین	V;2;PL;PST;IPFV;COL
به کار بردن	میبه کار بردن	V;3;PL;PST;IPFV;COL
به کار بردن	میبه کار بردند	V;3;PL;PST;IPFV
به کار بردن	میبه کار بریم	V;1;PL;PRS;IPFV
به کار بردن	میبه کار بریم	V;1;PL;PRS;IPFV;COL
به کار بردن	میبه کار برم	V;1;SG;PRS;IPFV
به کار بردن	میبه کار برم	V;1;SG;PRS;IPFV;COL
به کار بردن	میبه کار برین	V;2;PL;PRS;IPFV;COL
به کار بردن	میبه کار برن	V;3;PL;PRS;IPFV;COL
به کار بردن	میبه کار برند	V;3;PL;PRS;IPFV
به کار بردن	میبه کار بره	V;3;SG;PRS;IPFV;COL
به وجود آمدن	به وجود آیی	V;2;SG;PFV
به وجود آمدن	به وجود آی	V;2;SG;PFV;COL
به وجود آمدن	به وجود آیید	V;2;PL;PFV
به وجود آمدن	به وجود آید	V;3;SG;PFV
به وجود آمدن	به وجود آد	V;3;SG;PFV;COL
به وجود آمدن	به وجود آییم	V;1;PL;PFV
به وجود آمدن	به وجود آیم	V;1;PL;PFV;COL
به وجود آمدن	به وجود آیم	V;1;SG;PFV
به وجود آمدن	به وجود آم	V;1;SG;PFV;COL
به وجود آمدن	به وجود آمدی	V;2;SG;PST
به وجود آمدن	به وجود آمد	V;3;SG;PST
به وجود آمدن	به وجود آمدید	V;2;PL;PST
به وجود آمدن	به وجود آمدیم	V;1;PL;PST
به وجود آمدن	به وجود آمدم	V;1;SG;PST
به وجود آمدن	به وجود آمدن	V;NFIN
به وجود آمدن	به وجود آمدند	V;3;PL;PST
به وجود آمدن	به وجود آمده	V;V.PTCP;PST
به وجود آمدن	به وجود آمدهای	V;2;SG;PRS;PRF
به وجود آمدن	به وجود آمدهاید	V;2;PL;PRS;PRF
به وجود آمدن	به وجود آمده است	V;3;SG;PRS;PRF
به وجود آمدن	به وجود آمدهایم	V;1;PL;PRS;PRF
به وجود آمدن	به وجود آمدهام	V;1;SG;PRS;PRF
به وجود آمدن	به وجود آمدهاند	V;3;PL;PRS;PRF
به وجود آمدن	به وجود آمده باشی	V;2;SG;SBJV;PST
به وجود آمدن	به وجود آمده باشید	V;2;PL;SBJV;PST
به وجود آمدن	به وجود آمده باشد	V;3;SG;SBJV;PST
به وجود آمدن	به وجود آمده باشیم	V;1;PL;SBJV;PST
به وجود آمدن	به وجود آمده باشم	V;1;SG;SBJV;PST
به وجود آمدن	به وجود آمده باشند	V;3;PL;SBJV;PST
به وجود آمدن	به وجود آمده بودی	V;2;SG;PST;PRF
به وجود آمدن	به وجود آمده بود	V;3;SG;PST;PRF
به وجود آمدن	به وجود آمده بودید	V;2;PL;PST;PRF
به وجود آمدن	به وجود آمده بودیم	V;1;PL;PST;PRF
به وجود آمدن	به وجود آمده بودم	V;1;SG;PST;PRF
به وجود آمدن	به وجود آمده بودند	V;3;PL;PST;PRF
به وجود آمدن	به وجود آین	V;2;PL;PFV;COL
به وجود آمدن	به وجود آن	V;3;PL;PFV;COL
به وجود آمدن	به وجود آیند	V;3;PL;PFV
به وجود آمدن	به وجود آینده	V;V.PTCP;PRS
به وجود آمدن	به وجود آینده	V;V.PTCP;PRS;COL
به وجود آمدن	به وجود اومدی	V;2;SG;PST;COL
به وجود آمدن	به وجود اومد	V;3;SG;PST;COL
به وجود آمدن	به وجود اومدیم	V;1;PL;PST;COL
به وجود آمدن	به وجود اومدم	V;1;SG;PST;COL
به وجود آمدن	به وجود اومدین	V;2;PL;PST;COL
به وجود آمدن	به وجود اومدن	V;3;PL;PST;COL
به وجود آمدن	به وجود اومدن	V;NFIN;COL
به وجود آمدن	به وجود اومده	V;3;SG;PRS;PRF;COL
به وجود آمدن	به وجود اومده	V;V.PTCP;PST;COL
به وجود آمدن	به وجود اومدهای	V;2;SG;PRS;PRF;COL
به وجود آمدن	به وجود اومدهایم	V;1;PL;PRS;PRF;COL
به وجود آمدن	به وجود اومدهام	V;1;SG;PRS;PRF;COL
به وجود آمدن	به وجود اومدهاین	V;2;PL;PRS;PRF;COL
به وجود آمدن	به وجود اومدهان	V;3;PL;PRS;PRF;COL
به وجود آمدن	به وجود اومده باشی	V;2;SG;SBJV;PST;COL
به وجود آمدن	به وجود اومده باشیم	V;1;PL;SBJV;PST;COL
به وجود آمدن	به وجود اومده باشم	V;1;SG;SBJV;PST;COL
به وجود آمدن	به وجود اومده باشین	V;2;PL;SBJV;PST;COL
به وجود آمدن	به وجود اومده باشن	V;3;PL;SBJV;PST;COL
به وجود آمدن	به وجود اومده باشه	V;3;SG;SBJV;PST;COL
به وجود آمدن	به وجود اومده بودی	V;2;SG;PST;PRF;COL
به وجود آمدن	به وجود اومده بود	V;3;SG;PST;PRF;COL
به وجود آمدن	به وجود اومده بودیم	V;1;PL;PST;PRF;COL
به وجود آمدن	به وجود اومده بودم	V;1;SG;PST;PRF;COL
به وجود آمدن	به وجود اومده بودین	V;2;PL;PST;PRF;COL
به وجود آمدن	به وجود اومده بودن	V;3;PL;PST;PRF;COL
به وجود آمدن	به وجود بیا	V;2;SG;IMP
به وجود آمدن	به وجود بیا	V;2;SG;IMP;COL
به وجود آمدن	به وجود بیایی	V;2;SG;SBJV;PRS
به وجود آمدن	به وجود بیای	V;2;SG;SBJV;PRS;COL
به وجود آمدن	به وجود بیایید	V;2;PL;IMP
به وجود آمدن	به وجود بیایید	V;2;PL;SBJV;PRS
به وجود آمدن	به وجود بیاید	V;3;SG;SBJV;PRS
به وجود آمدن	به وجود بیاد	V;3;SG;SBJV;PRS;COL
به وجود آمدن	به وجود بیاییم	V;1;PL;SBJV;PRS
به وجود آمدن	به وجود بیایم	V;1;PL;SBJV;PRS;COL
به وجود آمدن	به وجود بیایم	V;1;SG;SBJV;PRS
به وجود آمدن	به وجود بیام	V;1;SG;SBJV;PRS;COL
به وجود آمدن	به وجود بیاین	V;2;PL;IMP;COL
به وجود آمدن	به وجود بیاین	V;2;PL;SBJV;PRS;COL
به وجود آمدن	به وجود بیان	V;3;PL;SBJV;PRS;COL
به وجود آمدن	به وجود بیایند	V;3;PL;SBJV;PRS
به وجود آمدن	به وجود خواهی آمد	V;2;SG;FUT
به وجود آمدن	به وجود خواهید آمد	V;2;PL;FUT
به وجود آمدن	به وجود خواهد آمد	V;3;SG;FUT
به وجود آمدن	به وجود خواهیم آمد	V;1;PL;FUT
به وجود آمدن	به وجود خواهم آمد	V;1;SG;FUT
به وجود آمدن	به وجود خواهند آمد	V;3;PL;FUT
به وجود آمدن	به وجود میآیی	V;2;SG;PRS;IPFV
به وجود آمدن	به وجود میآی	V;2;SG;PRS;IPFV;COL
به وجود آمدن	به وجود میآیید	V;2;PL;PRS;IPFV
به وجود آمدن	به وجود میآید	V;3;SG;PRS;IPFV
به وجود آمدن	به وجود میآد	V;3;SG;PRS;IPFV;COL
به وجود آمدن	به وجود میآییم	V;1;PL;PRS;IPFV
به وجود آمدن	به وجود میآیم	V;1;PL;PRS;IPFV;COL
به وجود آمدن	به وجود میآیم	V;1;SG;PRS;IPFV
به وجود آمدن	به وجود میآم	V;1;SG;PRS;IPFV;COL
به وجود آمدن	به وجود میآمدی	V;2;SG;PST;IPFV
به وجود آمدن	به وجود میآمد	V;3;SG;PST;IPFV
به وجود آمدن	به وجود میآمدید	V;2;PL;PST;IPFV
به وجود آمدن	به وجود میآمدیم	V;1;PL;PST;IPFV
به وجود آمدن	به وجود میآمدم	V;1;SG;PST;IPFV
به وجود آمدن	به وجود میآمدند	V;3;PL;PST;IPFV
به وجود آمدن	به وجود میآین	V;2;PL;PRS;IPFV;COL
به وجود آمدن	به وجود میآن	V;3;PL;PRS;IPFV;COL
به وجود آمدن	به وجود میآیند	V;3;PL;PRS;IPFV
به وجود آمدن	به وجود میاومدی	V;2;SG;PST;IPFV;COL
به وجود آمدن	به وجود میاومد	V;3;SG;PST;IPFV;COL
به وجود آمدن	به وجود میاومدیم	V;1;PL;PST;IPFV;COL
به وجود آمدن	به وجود میاومدم	V;1;SG;PST;IPFV;COL
به وجود آمدن	به وجود میاومدین	V;2;PL;PST;IPFV;COL
به وجود آمدن	به وجود میاومدن	V;3;PL;PST;IPFV;COL
به وجود آمدن	داری به وجود میآیی	V;2;SG;PRS;PROG
به وجود آمدن	داری به وجود میآی	V;2;SG;PRS;PROG;COL
به وجود آمدن	دارید به وجود میآیید	V;2;PL;PRS;PROG
به وجود آمدن	دارد به وجود میآید	V;3;SG;PRS;PROG
به وجود آمدن	داریم به وجود میآییم	V;1;PL;PRS;PROG
به وجود آمدن	داریم به وجود میآیم	V;1;PL;PRS;PROG;COL
به وجود آمدن	دارم به وجود میآیم	V;1;SG;PRS;PROG
به وجود آمدن	دارم به وجود میآم	V;1;SG;PRS;PROG;COL
به وجود آمدن	دارین به وجود میآین	V;2;PL;PRS;PROG;COL
به وجود آمدن	دارن به وجود میآن	V;3;PL;PRS;PROG;COL
به وجود آمدن	دارند به وجود میآیند	V;3;PL;PRS;PROG
به وجود آمدن	داره به وجود میآد	V;3;SG;PRS;PROG;COL
به وجود آمدن	داشتی به وجود میآمدی	V;2;SG;PST;PROG
به وجود آمدن	داشت به وجود میآمد	V;3;SG;PST;PROG
به وجود آمدن	داشتی به وجود میاومدی	V;2;SG;PST;PROG;COL
به وجود آمدن	داشت به وجود میاومد	V;3;SG;PST;PROG;COL
به وجود آمدن	داشتید به وجود میآمدید	V;2;PL;PST;PROG
به وجود آمدن	داشتیم به وجود میآمدیم	V;1;PL;PST;PROG
به وجود آمدن	داشتم به وجود میآمدم	V;1;SG;PST;PROG
به وجود آمدن	داشتیم به وجود میاومدیم	V;1;PL;PST;PROG;COL
به وجود آمدن	داشتم به وجود میاومدم	V;1;SG;PST;PROG;COL
به وجود آمدن	داشتین به وجود میاومدین	V;2;PL;PST;PROG;COL
به وجود آمدن	داشتن به وجود میاومدن	V;3;PL;PST;PROG;COL
به وجود آمدن	داشتند به وجود میآمدند	V;3;PL;PST;PROG
به وجود آوردن	به وجود آری	V;2;SG;PFV;COL
به وجود آوردن	به وجود آریم	V;1;PL;PFV;COL
به وجود آوردن	به وجود آرم	V;1;SG;PFV;COL
به وجود آوردن	به وجود آرین	V;2;PL;PFV;COL
به وجود آوردن	به وجود آرن	V;3;PL;PFV;COL
به وجود آوردن	به وجود آره	V;3;SG;PFV;COL
به وجود آوردن	به وجود آوری	V;2;SG;PFV
به وجود آوردن	به وجود آورید	V;2;PL;PFV
به وجود آوردن	به وجود آوردی	V;2;SG;PST
به وجود آوردن	به وجود آوردی	V;2;SG;PST;COL
به وجود آوردن	به وجود آورد	V;3;SG;PFV
به وجود آوردن	به وجود آورد	V;3;SG;PST
به وجود آوردن	به وجود آورد	V;3;SG;PST;COL
به وجود آوردن	به وجود آوردید	V;2;PL;PST
به وجود آوردن	به وجود آوردیم	V;1;PL;PST
به وجود آوردن	به وجود آوردیم	V;1;PL;PST;COL
به وجود آوردن	به وجود آوردم	V;1;SG;PST
به وجود آوردن	به وجود آوردم	V;1;SG;PST;COL
به وجود آوردن	به وجود آوردین	V;2;PL;PST;COL
به وجود آوردن	به وجود آوردن	V;3;PL;PST;COL
به وجود آوردن	به وجود آوردن	V;NFIN
به وجود آوردن	به وجود آوردن	V;NFIN;COL
به وجود آوردن	به وجود آوردند	V;3;PL;PST
به وجود آوردن	به وجود آورده	V;3;SG;PRS;PRF;COL
به وجود آوردن	به وجود آورده	V;V.PTCP;PST
به وجود آوردن	به وجود آورده	V;V.PTCP;PST;COL
به وجود آوردن	به وجود آوردهای	V;2;SG;PRS;PRF
به وجود آوردن	به وجود آوردهای	V;2;SG;PRS;PRF;COL
به وجود آوردن	به وجود آوردهاید	V;2;PL;PRS;PRF
به وجود آوردن	به وجود آورده است	V;3;SG;PRS;PRF
به وجود آوردن	به وجود آوردهایم	V;1;PL;PRS;PRF
به وجود آوردن	به وجود آوردهایم	V;1;PL;PRS;PRF;COL
به وجود آوردن	به وجود آوردهام	V;1;SG;PRS;PRF
به وجود آوردن	به وجود آوردهام	V;1;SG;PRS;PRF;COL
به وجود آوردن	به وجود آوردهاین	V;2;PL;PRS;PRF;COL
به وجود آوردن	به وجود آوردهان	V;3;PL;PRS;PRF;COL
به وجود آوردن	به وجود آوردهاند	V;3;PL;PRS;PRF
به وجود آوردن	به وجود آورده باشی	V;2;SG;SBJV;PST
به وجود آوردن	به وجود آورده باشی	V;2;SG;SBJV;PST;COL
به وجود آوردن	به وجود آورده باشید	V;2;PL;SBJV;PST
به وجود آوردن	به وجود آورده باشد	V;3;SG;SBJV;PST
به وجود آوردن	به وجود آورده باشیم	V;1;PL;SBJV;PST
به وجود آوردن	به وجود آورده باشیم	V;1;PL;SBJV;PST;COL
به وجود آوردن	به وجود آورده باشم	V;1;SG;SBJV;PST
به وجود آوردن	به وجود آورده باشم	V;1;SG;SBJV;PST;COL
به وجود آوردن	به وجود آورده باشین	V;2;PL;SBJV;PST;COL
به وجود آوردن	به وجود آورده باشن	V;3;PL;SBJV;PST;COL
به وجود آوردن	به وجود آورده باشند	V;3;PL;SBJV;PST
به وجود آوردن	به وجود آورده باشه	V;3;SG;SBJV;PST;COL
به وجود آوردن	به وجود آورده بودی	V;2;SG;PST;PRF
به وجود آوردن	به وجود آورده بودی	V;2;SG;PST;PRF;COL
به وجود آوردن	به وجود آورده بود	V;3;SG;PST;PRF
به وجود آوردن	به وجود آورده بود	V;3;SG;PST;PRF;COL
به وجود آوردن	به وجود آورده بودید	V;2;PL;PST;PRF
به وجود آوردن	به وجود آورده بودیم	V;1;PL;PST;PRF
به وجود آوردن	به وجود آورده بودیم	V;1;PL;PST;PRF;COL
به وجود آوردن	به وجود آورده بودم	V;1;SG;PST;PRF
به وجود آوردن	به وجود آورده بودم	V;1;SG;PST;PRF;COL
به وجود آوردن	به وجود آورده بودین	V;2;PL;PST;PRF;COL
به وجود آوردن	به وجود آورده بودن	V;3;PL;PST;PRF;COL
به وجود آوردن	به وجود آورده بودند	V;3;PL;PST;PRF
به وجود آوردن	به وجود آوریم	V;1;PL;PFV
به وجود آوردن	به وجود آورم	V;1;SG;PFV
به وجود آوردن	به وجود آورند	V;3;PL;PFV
به وجود آوردن	به وجود آورنده	V;V.PTCP;PRS
به وجود آوردن	به وجود آورنده	V;V.PTCP;PRS;COL
به وجود آوردن	به وجود بیار	V;2;SG;IMP;COL
به وجود آوردن	به وجود بیاری	V;2;SG;SBJV;PRS;COL
به وجود آوردن	به وجود بیاریم	V;1;PL;SBJV;PRS;COL
به وجود آوردن	به وجود بیارم	V;1;SG;SBJV;PRS;COL
به وجود آوردن	به وجود بیارین	V;2;PL;IMP;COL
به وجود آوردن	به وجود بیارین	V;2;PL;SBJV;PRS;COL
به وجود آوردن	به وجود بیارن	V;3;PL;SBJV;PRS;COL
به وجود آوردن	به وجود بیاره	V;3;SG;SBJV;PRS;COL
به وجود آوردن	به وجود بیاور	V;2;SG;IMP
به وجود آوردن	به وجود بیاوری	V;2;SG;SBJV;PRS
به وجود آوردن	به وجود بیاورید	V;2;PL;IMP
به وجود آوردن	به وجود بیاورید	V;2;PL;SBJV;PRS
به وجود آوردن	به وجود بیاورد	V;3;SG;SBJV;PRS
به وجود آوردن	به وجود بیاوریم	V;1;PL;SBJV;PRS
به وجود آوردن	به وجود بیاورم	V;1;SG;SBJV;PRS
به وجود آوردن	به وجود بیاورند	V;3;PL;SBJV;PRS
به وجود آوردن	به وجود خواهی آورد	V;2;SG;FUT
به وجود آوردن	به وجود خواهید آورد	V;2;PL;FUT
به وجود آوردن	به وجود خواهد آورد	V;3;SG;FUT
به وجود آوردن	به وجود خواهیم آورد	V;1;PL;FUT
به وجود آوردن	به وجود خواهم آورد	V;1;SG;FUT
به وجود آوردن	به وجود خواهند آورد	V;3;PL;FUT
به وجود آوردن	به وجود میآری	V;2;SG;PRS;IPFV;COL
به وجود آوردن	به وجود میآریم	V;1;PL;PRS;IPFV;COL
به وجود آوردن	به وجود میآرم	V;1;SG;PRS;IPFV;COL
به وجود آوردن	به وجود میآرین	V;2;PL;PRS;IPFV;COL
به وجود آوردن	به وجود میآرن	V;3;PL;PRS;IPFV;COL
به وجود آوردن	به وجود میآره	V;3;SG;PRS;IPFV;COL
به وجود آوردن	به وجود میآوری	V;2;SG;PRS;IPFV
به وجود آوردن	به وجود میآورید	V;2;PL;PRS;IPFV
به وجود آوردن	به وجود میآوردی	V;2;SG;PST;IPFV
به وجود آوردن	به وجود میآوردی	V;2;SG;PST;IPFV;COL
به وجود آوردن	به وجود میآورد	V;3;SG;PRS;IPFV
به وجود آوردن	به وجود میآورد	V;3;SG;PST;IPFV
به وجود آوردن	به وجود میآورد	V;3;SG;PST;IPFV;COL
به وجود آوردن	به وجود میآوردید	V;2;PL;PST;IPFV
به وجود آوردن	به وجود میآوردیم	V;1;PL;PST;IPFV
به وجود آوردن	به وجود میآوردیم	V;1;PL;PST;IPFV;COL
به وجود آوردن	به وجود میآوردم	V;1;SG;PST;IPFV
به وجود آوردن	به وجود میآوردم	V;1;SG;PST;IPFV;COL
به وجود آوردن	به وجود میآوردین	V;2;PL;PST;IPFV;COL
به وجود آوردن	به وجود میآوردن	V;3;PL;PST;IPFV;COL
به وجود آوردن	به وجود میآوردند	V;3;PL;PST;IPFV
به وجود آوردن	به وجود میآوریم	V;1;PL;PRS;IPFV
به وجود آوردن	به وجود میآورم	V;1;SG;PRS;IPFV
به وجود آوردن	به وجود میآورند	V;3;PL;PRS;IPFV
به وجود آوردن	داری به وجود میآری	V;2;SG;PRS;PROG;COL
به وجود آوردن	داری به وجود میآوری	V;2;SG;PRS;PROG
به وجود آوردن	دارید به وجود میآورید	V;2;PL;PRS;PROG
به وجود آوردن	دارد به وجود میآورد	V;3;SG;PRS;PROG
